scenario,thread_per_block,block_per_grid,mean_time,std_time
large files 1 large patterns,32,64,0.250394,0.004565840119846507
large files 1 large patterns,32,128,0.2427486,0.002561678949439217
large files 1 large patterns,32,256,0.247354,0.004151800236042201
large files 1 large patterns,32,512,0.24503360000000002,0.012973460626987699
large files 1 large patterns,32,1024,0.2418094,0.003819342749741115
large files 1 large patterns,32,2048,0.24929,0.007591616086183497
large files 1 large patterns,32,4096,0.2398678,0.001673962412959141
large files 1 large patterns,32,8192,0.2456998,0.013106958310759967
large files 1 large patterns,32,16384,0.2430482,0.007341270091748424
large files 1 large patterns,32,32768,0.24526219999999999,0.005699004242848043
large files 1 large patterns,32,65536,0.24823519999999996,0.007029027284055731
large files 1 large patterns,64,4,0.29874199999999995,0.00831176279738541
large files 1 large patterns,64,8,0.27194039999999997,0.003868804911080424
large files 1 large patterns,64,16,0.24991880000000002,0.009276530157337926
large files 1 large patterns,64,32,0.2442842,0.00882241131210736
large files 1 large patterns,64,64,0.2329698,0.003067782286929757
large files 1 large patterns,64,128,0.24310579999999998,0.007402611468934459
large files 1 large patterns,64,256,0.2499978,0.008131278999025932
large files 1 large patterns,64,512,0.2395122,0.012524462102621406
large files 1 large patterns,64,1024,0.24412939999999997,0.007959950090295792
large files 1 large patterns,64,2048,0.24426399999999998,0.007440880727440805
large files 1 large patterns,64,4096,0.24154740000000002,0.00830547261990551
large files 1 large patterns,64,8192,0.2422604,0.011999500566273582
large files 1 large patterns,64,16384,0.24867460000000002,0.010536149042226
large files 1 large patterns,64,32768,0.2402268,0.004273895431570601
large files 1 large patterns,64,65536,0.25163579999999997,0.011790482728031113
large files 1 large patterns,128,4,0.2756048,0.009255802448194315
large files 1 large patterns,128,8,0.254011,0.00826518331315163
large files 1 large patterns,128,16,0.251304,0.007767775099730944
large files 1 large patterns,128,32,0.23815559999999997,0.00901178221219311
large files 1 large patterns,128,64,0.24330020000000002,0.004457669229541373
large files 1 large patterns,128,128,0.2435876,0.0035534187819619596
large files 1 large patterns,128,256,0.23659819999999998,0.009591801007110183
large files 1 large patterns,128,512,0.2439768,0.00641287889796774
large files 1 large patterns,128,1024,0.251032,0.010031668515257072
large files 1 large patterns,128,2048,0.24784680000000003,0.011008006021073942
large files 1 large patterns,128,4096,0.24485800000000002,0.0026888747088698634
large files 1 large patterns,128,8192,0.24684920000000005,0.009069043464445398
large files 1 large patterns,128,16384,0.25041579999999997,0.012127050744513283
large files 1 large patterns,128,32768,0.2399152,0.006500028596860174
large files 1 large patterns,128,65536,0.24831000000000003,0.013687368483386423
large files 1 large patterns,256,4,0.2658062,0.004175787992702699
large files 1 large patterns,256,8,0.25551399999999996,0.012435232671727537
large files 1 large patterns,256,16,0.24757980000000002,0.005751625418957669
large files 1 large patterns,256,32,0.2448038,0.008077158173516237
large files 1 large patterns,256,64,0.24832320000000002,0.0033440071411406924
large files 1 large patterns,256,128,0.24021560000000003,0.0037274300315364717
large files 1 large patterns,256,256,0.2482478,0.010269298172708791
large files 1 large patterns,256,512,0.24599959999999998,0.00403253486531736
large files 1 large patterns,256,1024,0.2518998,0.011464296705860336
large files 1 large patterns,256,2048,0.23428680000000002,0.003440081708331945
large files 1 large patterns,256,4096,0.240531,0.005975324426338702
large files 1 large patterns,256,8192,0.25476920000000003,0.012104921270293336
large files 1 large patterns,256,16384,0.2391166,0.015632429927557655
large files 1 large patterns,256,32768,0.2464608,0.009213563684047557
large files 1 large patterns,256,65536,0.2442358,0.00695463340227218
large files 1 large patterns,512,4,0.2746622,0.008986658542528482
large files 1 large patterns,512,8,0.2505324,0.006273293763247494
large files 1 large patterns,512,16,0.24646200000000001,0.0018480440470941195
large files 1 large patterns,512,32,0.24771720000000003,0.005361283182224197
large files 1 large patterns,512,64,0.236986,0.006387924827359819
large files 1 large patterns,512,128,0.25245320000000004,0.010206620761055047
large files 1 large patterns,512,256,0.2411408,0.003359700843825233
large files 1 large patterns,512,512,0.2453198,0.0068409628971366244
large files 1 large patterns,512,1024,0.24481619999999998,0.006118234791179559
large files 1 large patterns,512,2048,0.2488638,0.00674965247697983
large files 1 large patterns,512,4096,0.249839,0.010700103457443764
large files 1 large patterns,512,8192,0.2439146,0.008775844770732896
large files 1 large patterns,512,16384,0.2397396,0.00805722318419938
large files 1 large patterns,512,32768,0.2357476,0.004378187049453236
large files 1 large patterns,512,65536,0.2435136,0.008020332227532716
large files 1 large patterns,1024,4,0.2584482,0.004399203446079775
large files 1 large patterns,1024,8,0.2515258,0.00733851171287475
large files 1 large patterns,1024,16,0.24310420000000002,0.0099840240264134
large files 1 large patterns,1024,32,0.24151879999999998,0.0128085456067424
large files 1 large patterns,1024,64,0.2477442,0.009961744152506634
large files 1 large patterns,1024,128,0.24098139999999998,0.007953255801242657
large files 1 large patterns,1024,256,0.247551,0.004309052935390793
large files 1 large patterns,1024,512,0.2429786,0.008467781612677553
large files 1 large patterns,1024,1024,0.2505548,0.0076351118236735755
large files 1 large patterns,1024,2048,0.2500042,0.007823379382338555
large files 1 large patterns,1024,4096,0.24661399999999997,0.009183096013872447
large files 1 large patterns,1024,8192,0.2444382,0.0034505440962259793
large files 1 large patterns,1024,16384,0.24662320000000001,0.01084748476652537
large files 1 large patterns,1024,32768,0.2415206,0.004323732581925024
large files 1 large patterns,1024,65536,0.2371422,0.00840073714384636
large files 1 large patterns,2048,4,0.2670004,0.0032136606914856393
large files 1 large patterns,2048,8,0.2488518,0.005027177474488048
large files 1 large patterns,2048,16,0.2518438,0.008149254527869397
large files 1 large patterns,2048,32,0.2453744,0.007663086652257039
large files 1 large patterns,2048,64,0.2392868,0.0074023123792501585
large files 1 large patterns,2048,128,0.245505,0.0068821288566838085
large files 1 large patterns,2048,256,0.2531434,0.008547194290525984
large files 1 large patterns,2048,512,0.23950480000000002,0.008966273058523261
large files 1 large patterns,2048,1024,0.2566874,0.01373226008492412
large files 1 large patterns,2048,2048,0.24038279999999998,0.008189700004273655
large files 1 large patterns,2048,4096,0.25031539999999997,0.013496863140744966
large files 1 large patterns,2048,8192,0.24554700000000002,0.00906833728971303
large files 1 large patterns,2048,16384,0.2447902,0.005001666658225037
large files 1 large patterns,2048,32768,0.24192519999999998,0.010629465807838134
large files 1 large patterns,2048,65536,0.25354960000000004,0.010037131913051655
large files 1 large patterns,4096,4,0.27085420000000004,0.00912793605148502
large files 1 large patterns,4096,8,0.25550320000000004,0.007234406745545896
large files 1 large patterns,4096,16,0.24684880000000003,0.008815538177558981
large files 1 large patterns,4096,32,0.2514424,0.008537200609098987
large files 1 large patterns,4096,64,0.252249,0.010992278471727316
large files 1 large patterns,4096,128,0.25293699999999997,0.010318643883766906
large files 1 large patterns,4096,256,0.24480340000000003,0.01034994820470132
large files 1 large patterns,4096,512,0.2451604,0.01531768553796558
large files 1 large patterns,4096,1024,0.25306660000000003,0.012798982031396093
large files 1 large patterns,4096,2048,0.24423940000000002,0.003658594954350644
large files 1 large patterns,4096,4096,0.24627020000000002,0.007588286404716157
large files 1 large patterns,4096,8192,0.2451346,0.007766076605339403
large files 1 large patterns,4096,16384,0.25743119999999997,0.011506454908441618
large files 1 large patterns,4096,32768,0.2473872,0.007816771185086597
large files 1 large patterns,4096,65536,0.2574954,0.011175036583385308
large files 1 large patterns,8192,4,0.2672448,0.006351295974838523
large files 1 large patterns,8192,8,0.24857279999999998,0.007655481628219101
large files 1 large patterns,8192,16,0.24745699999999998,0.005213889373586676
large files 1 large patterns,8192,32,0.24201540000000002,0.008447035233737344
large files 1 large patterns,8192,64,0.2461814,0.004661739743915351
large files 1 large patterns,8192,128,0.2503202,0.003613527440050788
large files 1 large patterns,8192,256,0.23943599999999998,0.006598323969009095
large files 1 large patterns,8192,512,0.24234119999999998,0.004696041286019529
large files 1 large patterns,8192,1024,0.24430199999999996,0.007189363727062364
large files 1 large patterns,8192,2048,0.2483774,0.006965251800186411
large files 1 large patterns,8192,4096,0.2422566,0.00649190189697903
large files 1 large patterns,8192,8192,0.2465006,0.00862960565958839
large files 1 large patterns,8192,16384,0.23919300000000004,0.008364232612738602
large files 1 large patterns,8192,32768,0.247952,0.00819421286030574
large files 1 large patterns,8192,65536,0.24472719999999998,0.004663090022720987
large files 100 small patterns,4,4,1.1857512,0.023904551611774662
large files 100 small patterns,4,8,0.7572154,0.007028928555619251
large files 100 small patterns,4,16,0.5124246,0.016059208792465463
large files 100 small patterns,4,32,0.36589360000000004,0.008281511011886657
large files 100 small patterns,4,64,0.3155246,0.009454328883638443
large files 100 small patterns,4,128,0.2784312,0.005187584462926841
large files 100 small patterns,4,256,0.2568002,0.008042544980290747
large files 100 small patterns,4,512,0.25540660000000004,0.010646145792727053
large files 100 small patterns,4,1024,0.25375040000000004,0.012711076140122825
large files 100 small patterns,4,2048,0.2430812,0.003748780783134697
large files 100 small patterns,4,4096,0.2476874,0.008867692137191054
large files 100 small patterns,4,8192,0.2527974,0.009457974891064161
large files 100 small patterns,4,16384,0.24738120000000002,0.0069389872575182
large files 100 small patterns,4,32768,0.2543462,0.004158673413481758
large files 100 small patterns,4,65536,0.25850439999999997,0.007579312966225897
large files 100 small patterns,8,4,0.7203729999999998,0.016548806990233467
large files 100 small patterns,8,8,0.48709199999999997,0.012692115048328213
large files 100 small patterns,8,16,0.37363799999999997,0.016063738817597845
large files 100 small patterns,8,32,0.3038288,0.002998585626591314
large files 100 small patterns,8,64,0.2701134,0.008825948393232304
large files 100 small patterns,8,128,0.2689766,0.006612038765766581
large files 100 small patterns,8,256,0.2534236,0.012797422437350433
large files 100 small patterns,8,512,0.247199,0.007585990877927553
large files 100 small patterns,8,1024,0.2491794,0.005364735393288283
large files 100 small patterns,8,2048,0.2489642,0.007332488892593017
large files 100 small patterns,8,4096,0.2462926,0.009671766283363137
large files 100 small patterns,8,8192,0.2582464,0.01706719648448449
large files 100 small patterns,8,16384,0.24088340000000003,0.004115343076828471
large files 100 small patterns,8,32768,0.24582680000000004,0.0040134478145355265
large files 100 small patterns,8,65536,0.2507456,0.01495968087360154
large files 100 small patterns,16,4,0.4887322,0.008235027149924879
large files 100 small patterns,16,8,0.3736264,0.010235816793983766
large files 100 small patterns,16,16,0.30841660000000004,0.011628648100273736
large files 100 small patterns,16,32,0.270154,0.004035008748441568
large files 100 small patterns,16,64,0.261913,0.009128812211892628
large files 100 small patterns,16,128,0.24749780000000002,0.00536492055486379
large files 100 small patterns,16,256,0.25521760000000004,0.03003631328642049
large files 100 small patterns,16,512,0.2475848,0.008725574603428701
large files 100 small patterns,16,1024,0.2496658,0.01021762895000596
large files 100 small patterns,16,2048,0.2509934,0.009452057016332477
large files 100 small patterns,16,4096,0.2482196,0.009305758337717573
large files 100 small patterns,16,8192,0.24229280000000003,0.007700202864860118
large files 100 small patterns,16,16384,0.2474872,0.013669852309370418
large files 100 small patterns,16,32768,0.24227279999999998,0.004926419486807838
large files 100 small patterns,16,65536,0.24972319999999998,0.008888593103523194
large files 100 small patterns,32,4,0.36651780000000006,0.00739821211915419
large files 100 small patterns,32,8,0.3107858,0.006921651808636436
large files 100 small patterns,32,16,0.2704204,0.010092856733353545
large files 100 small patterns,32,32,0.25644039999999996,0.008122266668855445
large files 100 small patterns,32,64,0.24672899999999998,0.00958125069080232
large files 100 small patterns,32,128,0.2518462,0.01088403475554907
large files 100 small patterns,32,256,0.24395540000000002,0.003597795691809084
large files 100 small patterns,32,512,0.2447804,0.008604808413904395
large files 100 small patterns,32,1024,0.2510854,0.005680536087377672
large files 100 small patterns,32,2048,0.2553316,0.008750294317335844
large files 100 small patterns,32,4096,0.24935460000000004,0.005087462652442761
large files 100 small patterns,32,8192,0.2627386,0.02868145115296645
large files 100 small patterns,32,16384,0.25078,0.003793021381431959
large files 100 small patterns,32,32768,0.24295239999999999,0.007994573149330742
large files 100 small patterns,32,65536,0.2481634,0.012367673614710256
large files 100 small patterns,64,4,0.3055504,0.010770351184617883
large files 100 small patterns,64,8,0.27206980000000003,0.011875460048351816
large files 100 small patterns,64,16,0.2598344,0.014310981456210474
large files 100 small patterns,64,32,0.2493442,0.006188391952680443
large files 100 small patterns,64,64,0.24717899999999998,0.005007008328333396
large files 100 small patterns,64,128,0.25058220000000003,0.0070959615387909255
large files 100 small patterns,64,256,0.24168819999999996,0.008873486336271661
large files 100 small patterns,64,512,0.24493720000000002,0.005696142463106064
large files 100 small patterns,64,1024,0.2410406,0.005204888609759104
large files 100 small patterns,64,2048,0.24310520000000002,0.010814051070713513
large files 100 small patterns,64,4096,0.2469904,0.010045564505790592
large files 100 small patterns,64,8192,0.26960660000000003,0.022310854269615044
large files 100 small patterns,64,16384,0.3021728,0.007364286181294138
large files 100 small patterns,64,32768,0.29664399999999996,0.007797425908593167
large files 100 small patterns,64,65536,0.25680800000000004,0.01983696518119645
large files 100 small patterns,128,4,0.27917659999999994,0.010419371374512
large files 100 small patterns,128,8,0.257053,0.005328382531312847
large files 100 small patterns,128,16,0.2582528,0.004030412455320182
large files 100 small patterns,128,32,0.24475960000000002,0.009480523753464252
large files 100 small patterns,128,64,0.2539272,0.00636074374267664
large files 100 small patterns,128,128,0.2522574,0.01027654699984387
large files 100 small patterns,128,256,0.2474834,0.008512455946435201
large files 100 small patterns,128,512,0.2515714,0.010422371872083632
large files 100 small patterns,128,1024,0.2460796,0.01188399639178673
large files 100 small patterns,128,2048,0.24407379999999995,0.008345997157919482
large files 100 small patterns,128,4096,0.24721420000000002,0.012863919051362221
large files 100 small patterns,128,8192,0.2534724,0.004870617480361193
large files 100 small patterns,128,16384,0.24111880000000002,0.008291187162282608
large files 100 small patterns,128,32768,0.2511698,0.010534558887775035
large files 100 small patterns,128,65536,0.2504776,0.010877854946633557
large files 100 small patterns,256,4,0.26236139999999997,0.014058288581473911
large files 100 small patterns,256,8,0.26718800000000004,0.004444783234309625
large files 100 small patterns,256,16,0.262306,0.008389752725795925
large files 100 small patterns,256,32,0.257575,0.01669213098438902
large files 100 small patterns,256,64,0.2543056,0.006992036801962645
large files 100 small patterns,256,128,0.2522316,0.003288193278990766
large files 100 small patterns,256,256,0.2401202,0.008064583545354337
large files 100 small patterns,256,512,0.2461748,0.004079067609147951
large files 100 small patterns,256,1024,0.2444486,0.003036523051122787
large files 100 small patterns,256,2048,0.25527599999999995,0.0031501328860859307
large files 100 small patterns,256,4096,0.2530808,0.005500419634900595
large files 100 small patterns,256,8192,0.2486198,0.002577946423027451
large files 100 small patterns,256,16384,0.25307500000000005,0.0035313319866588627
large files 100 small patterns,256,32768,0.2539458,0.008793895027801955
large files 100 small patterns,256,65536,0.249518,0.00532948008721301
large files 100 small patterns,512,4,0.25512759999999995,0.0043613223957877706
large files 100 small patterns,512,8,0.254955,0.009835926087562875
large files 100 small patterns,512,16,0.2525358,0.00718637350546157
large files 100 small patterns,512,32,0.2461938,0.0043117321530911365
large files 100 small patterns,512,64,0.2468616,0.007475047627941914
large files 100 small patterns,512,128,0.2492682,0.01397773301218764
large files 100 small patterns,512,256,0.2502894,0.009918072123149737
large files 100 small patterns,512,512,0.2466228,0.003205718789912807
large files 100 small patterns,512,1024,0.24481680000000003,0.007032187096487133
large files 100 small patterns,512,2048,0.24769619999999998,0.008825044484873718
large files 100 small patterns,512,4096,0.23912640000000002,0.005245979550093575
large files 100 small patterns,512,8192,0.23998119999999998,0.005964359526386715
large files 100 small patterns,512,16384,0.24608,0.006883418453065308
large files 100 small patterns,512,32768,0.24209519999999998,0.007126261303095751
large files 100 small patterns,512,65536,0.2445494,0.0033146516317706823
large files 100 small patterns,1024,4,0.250111,0.007814163806831807
large files 100 small patterns,1024,8,0.240914,0.004959804955842521
large files 100 small patterns,1024,16,0.24879919999999997,0.006643034168209585
large files 100 small patterns,1024,32,0.241689,0.005061779015326521
large files 100 small patterns,1024,64,0.24016580000000004,0.00535110625571946
large files 100 small patterns,1024,128,0.2361642,0.004496562749478761
large files 100 small patterns,1024,256,0.2448448,0.008202871775177268
large files 100 small patterns,1024,512,0.25603919999999997,0.016820757918714603
large files 100 small patterns,1024,1024,0.23818799999999998,0.006090047060573503
large files 100 small patterns,1024,2048,0.2516738,0.00725235253969359
large files 100 small patterns,1024,4096,0.2449338,0.005087833110470515
large files 100 small patterns,1024,8192,0.2426308,0.00614009271591236
large files 100 small patterns,1024,16384,0.24477539999999998,0.01275706779162045
large files 100 small patterns,1024,32768,0.241577,0.0072566935445835075
large files 100 small patterns,1024,65536,0.24345220000000004,0.01088620575590963
large files 100 small patterns,2048,4,0.25832540000000004,0.012503764962602264
large files 100 small patterns,2048,8,0.2479284,0.0020976734350227257
large files 100 small patterns,2048,16,0.2466276,0.011273835666710775
large files 100 small patterns,2048,32,0.24995440000000002,0.005873372033168005
large files 100 small patterns,2048,64,0.2473554,0.008560088751876355
large files 100 small patterns,2048,128,0.24564560000000002,0.008057555822952773
large files 100 small patterns,2048,256,0.2531492,0.010870339523676349
large files 100 small patterns,2048,512,0.25389,0.006357429574914685
large files 100 small patterns,2048,1024,0.2516292,0.002907501497849992
large files 100 small patterns,2048,2048,0.24635880000000002,0.009140521328677043
large files 100 small patterns,2048,4096,0.25415400000000005,0.006934769527532987
large files 100 small patterns,2048,8192,0.2407146,0.0038949564105391432
large files 100 small patterns,2048,16384,0.24521580000000004,0.004621664522658478
large files 100 small patterns,2048,32768,0.2449828,0.00847698709212182
large files 100 small patterns,2048,65536,0.24282640000000005,0.005991648541094513
large files 100 small patterns,4096,4,0.251316,0.009560651379482463
large files 100 small patterns,4096,8,0.2478742,0.0044740114170618685
large files 100 small patterns,4096,16,0.246852,0.003578259409265899
large files 100 small patterns,4096,32,0.24764939999999996,0.007891116843641332
large files 100 small patterns,4096,64,0.2492438,0.01123926749214556
large files 100 small patterns,4096,128,0.24463819999999997,0.0024364110818989536
large files 100 small patterns,4096,256,0.251282,0.007021673390296655
large files 100 small patterns,4096,512,0.2464988,0.0018624793582748766
large files 100 small patterns,4096,1024,0.24801599999999996,0.009327567957404538
large files 100 small patterns,4096,2048,0.25646399999999997,0.010405512885004763
large files 100 small patterns,4096,4096,0.2532108,0.004875461594556969
large files 100 small patterns,4096,8192,0.24515659999999997,0.008767196258781937
large files 100 small patterns,4096,16384,0.25452379999999997,0.005662013542901495
large files 100 small patterns,4096,32768,0.252205,0.005904555902013295
large files 100 small patterns,4096,65536,0.250792,0.004490589270908666
large files 100 small patterns,8192,4,0.24986460000000005,0.006541535587306692
large files 100 small patterns,8192,8,0.30640180000000006,0.006614180747454659
large files 100 small patterns,8192,16,0.3024243999999999,0.008728482424797561
large files 100 small patterns,8192,32,0.275325,0.03035038233037601
large files 100 small patterns,8192,64,0.2496012,0.011824742287255153
large files 100 small patterns,8192,128,0.24316480000000001,0.0022114299808042763
large files 100 small patterns,8192,256,0.2498062,0.011420375657569246
large files 100 small patterns,8192,512,0.2513294,0.0026966515236492845
large files 100 small patterns,8192,1024,0.25337620000000005,0.006888348986513381
large files 100 small patterns,8192,2048,0.2489178,0.011418444401931462
large files 100 small patterns,8192,4096,0.2424266,0.009241102782676968
large files 100 small patterns,8192,8192,0.2495146,0.003492034341182805
large files 100 small patterns,8192,16384,0.25098180000000003,0.012138769038086193
large files 100 small patterns,8192,32768,0.24953219999999998,0.005149494437321009
large files 100 small patterns,8192,65536,0.24965,0.0032410124344099626
small files 10 large patterns,4,4,1.238701,0.012039322755039017
small files 10 large patterns,4,8,0.7139344000000001,0.005581575211353876
small files 10 large patterns,4,16,0.45163220000000004,0.0035537180192018705
small files 10 large patterns,4,32,0.32989579999999996,0.010550429837689078
small files 10 large patterns,4,64,0.28454060000000003,0.009093249817309544
small files 10 large patterns,4,128,0.2606326,0.006865481384433281
small files 10 large patterns,4,256,0.25120519999999996,0.010391320828460634
small files 10 large patterns,4,512,0.24735859999999996,0.010515854289595302
small files 10 large patterns,4,1024,0.24930559999999996,0.002101422432544198
small files 10 large patterns,4,2048,0.2531468,0.007957972490527978
small files 10 large patterns,4,4096,0.2490224,0.008472775474423957
small files 10 large patterns,4,8192,0.24860500000000002,0.009681525251735911
small files 10 large patterns,4,16384,0.2543564,0.00950620097830884
small files 10 large patterns,4,32768,0.244787,0.004453990929492324
small files 10 large patterns,4,65536,0.25518380000000007,0.01075809820367894
small files 10 large patterns,8,4,0.7260572000000001,0.02204818811059086
small files 10 large patterns,8,8,0.44926380000000005,0.005893899876991465
small files 10 large patterns,8,16,0.3225492,0.013813526622843264
small files 10 large patterns,8,32,0.287319,0.006926354510130133
small files 10 large patterns,8,64,0.2731286,0.016698394852200617
small files 10 large patterns,8,128,0.28513520000000003,0.003864811167444019
small files 10 large patterns,8,256,0.26767280000000004,0.006515802403388248
small files 10 large patterns,8,512,0.2578494,0.006083819609423013
small files 10 large patterns,8,1024,0.24974559999999996,0.013251592909533552
small files 10 large patterns,8,2048,0.2541738,0.007584106365287864
small files 10 large patterns,8,4096,0.2513706,0.0017870911112755142
small files 10 large patterns,8,8192,0.24804120000000002,0.0035486694633341167
small files 10 large patterns,8,16384,0.25270560000000003,0.00840619744236358
small files 10 large patterns,8,32768,0.23917799999999997,0.009711568771315992
small files 10 large patterns,8,65536,0.24802719999999998,0.006556417021514107
small files 10 large patterns,16,4,0.466665,0.01278195038325528
small files 10 large patterns,16,8,0.32838779999999995,0.006184430948761585
small files 10 large patterns,16,16,0.28072759999999997,0.009208995702029625
small files 10 large patterns,16,32,0.255744,0.007983342808623468
small files 10 large patterns,16,64,0.26149239999999996,0.006745637155969765
small files 10 large patterns,16,128,0.24591599999999997,0.009190405845227944
small files 10 large patterns,16,256,0.24912479999999998,0.003604612289830903
small files 10 large patterns,16,512,0.25949900000000004,0.014988719211460326
small files 10 large patterns,16,1024,0.26290040000000003,0.004293812692700984
small files 10 large patterns,16,2048,0.2601994,0.005776198943942294
small files 10 large patterns,16,4096,0.254508,0.006829547657056078
small files 10 large patterns,16,8192,0.2457556,0.006981276519376667
small files 10 large patterns,16,16384,0.24952239999999998,0.010999009202650937
small files 10 large patterns,16,32768,0.24537840000000002,0.005926080748690489
small files 10 large patterns,16,65536,0.2486154,0.002273549876294771
small files 10 large patterns,32,4,0.33809359999999994,0.0032955656631297784
small files 10 large patterns,32,8,0.2764222,0.0058632279982958144
small files 10 large patterns,32,16,0.26300779999999996,0.00844987856480791
small files 10 large patterns,32,32,0.25312979999999996,0.008861104996556566
small files 10 large patterns,32,64,0.24920440000000005,0.009060003368652801
small files 10 large patterns,32,128,0.25468799999999997,0.009235464969345073
small files 10 large patterns,32,256,0.25050300000000003,0.006956798315317174
small files 10 large patterns,32,512,0.2509842,0.010496331728751723
small files 10 large patterns,32,1024,0.2506022,0.0068945872508802235
small files 10 large patterns,32,2048,0.24918800000000002,0.010570430454811201
small files 10 large patterns,32,4096,0.24936280000000002,0.010174791681405573
small files 10 large patterns,32,8192,0.245473,0.002760534948157687
small files 10 large patterns,32,16384,0.2543012,0.006840290941180787
small files 10 large patterns,32,32768,0.24734799999999998,0.007650152599785177
small files 10 large patterns,32,65536,0.25317920000000005,0.004320664550737529
small files 10 large patterns,64,4,0.284298,0.00634895358307179
small files 10 large patterns,64,8,0.254618,0.007353564958576225
small files 10 large patterns,64,16,0.2577446,0.00639943877539273
small files 10 large patterns,64,32,0.25052320000000006,0.009115918788580774
small files 10 large patterns,64,64,0.2393488,0.009160829185177504
small files 10 large patterns,64,128,0.2396312,0.006363803497909099
small files 10 large patterns,64,256,0.238222,0.003415187256945067
small files 10 large patterns,64,512,0.23910139999999996,0.004899904839892299
small files 10 large patterns,64,1024,0.2449672,0.011738725235731518
small files 10 large patterns,64,2048,0.2481714,0.013278086603121695
small files 10 large patterns,64,4096,0.23356939999999998,0.0019687610926671663
small files 10 large patterns,64,8192,0.2382396,0.006778667202334096
small files 10 large patterns,64,16384,0.23844700000000002,0.005297292062931776
small files 10 large patterns,64,32768,0.2431158,0.012855026665083204
small files 10 large patterns,64,65536,0.23334860000000002,0.005794537482836739
small files 10 large patterns,128,4,0.2656864,0.01084768260228884
small files 10 large patterns,128,8,0.2549748,0.00796850850285045
small files 10 large patterns,128,16,0.25257260000000004,0.004274725984200632
small files 10 large patterns,128,32,0.25099839999999995,0.002252277656062857
small files 10 large patterns,128,64,0.25169699999999995,0.004012772208835183
small files 10 large patterns,128,128,0.2520934,0.006034597206110781
small files 10 large patterns,128,256,0.2436312,0.004579972026115439
small files 10 large patterns,128,512,0.24334519999999998,0.008545243036918249
small files 10 large patterns,128,1024,0.24971100000000002,0.006796658796791265
small files 10 large patterns,128,2048,0.23946460000000003,0.0020858585378687594
small files 10 large patterns,128,4096,0.2490806,0.006584749732525908
small files 10 large patterns,128,8192,0.2455978,0.00746673233483027
small files 10 large patterns,128,16384,0.25960099999999997,0.0054506099108265075
